tx_id,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,card_id,Class
6028,90874.63,-0.786563,-0.295462,-0.755178,4.120035,-1.296602,-0.473381,-0.847497,-0.807501,-0.601515,-1.715816,2.606445,-0.63059,-0.086959,1.475674,-1.172865,0.117189,-3.208362,0.784417,-0.517165,1.242852,-0.584195,0.347686,1.220079,0.786939,-1.864301,-1.636516,-1.051706,-0.100366,300.0,CARD057,1
6029,91002.13,-1.174041,0.802598,0.748092,0.261664,0.643049,-0.393246,-0.96739,0.972294,0.374995,0.798951,-0.006631,-0.164842,-1.242412,-0.219519,0.577915,-0.288113,0.871942,0.617811,-0.49607,2.353426,0.353755,1.125965,-0.083403,-0.85667,0.330552,-0.673431,0.31515,1.043678,39.4,CARD002,0
6030,91144.63,0.153431,0.057785,-0.49725,1.949382,0.24761,0.116185,0.178662,0.999584,-1.029883,-1.7e-05,0.453275,0.134367,0.296084,-0.588548,0.103586,0.909992,0.191606,-1.087908,-0.035223,-0.034545,-1.441519,1.648825,2.47195,0.721668,1.95803,1.737831,0.406148,0.433586,38.26,CARD041,0
6031,91171.56,-0.538035,-0.598043,0.232419,-0.73673,1.420986,0.256429,1.253072,-1.034013,-0.368547,-0.971435,1.66886,0.141142,0.099539,0.16962,-0.5935,1.061508,0.987111,0.191454,-0.046507,-0.497424,0.874813,-0.700029,-0.575356,-0.782062,-0.633006,1.359875,-0.401523,-0.552349,23.29,CARD047,0
6032,91182.78,-1.556762,-0.173775,-2.329906,1.095286,1.28935,-0.759382,1.201221,0.279782,1.353159,-0.034126,-0.714397,0.364054,-0.078071,-1.121321,-0.633818,0.587824,0.94352,0.376242,-1.850731,-0.762308,0.208069,1.304677,-1.684504,-0.375929,-1.98876,-0.029085,0.05116,0.31953,26.28,CARD043,0
6033,91294.35,1.523575,0.043368,-0.663271,-0.145893,1.324745,-1.199247,-1.466246,0.789874,0.964705,0.352013,0.271384,0.866743,-0.87464,-0.594738,-0.836708,-1.249898,0.646726,-0.552155,0.707474,-0.12295,-2.1004,1.066515,-1.320119,-0.58583,-0.72324,0.207531,-1.588778,1.295787,10.56,CARD037,0
6034,91339.48,-0.114587,-0.391535,0.49199,0.160484,-0.323125,-0.563901,-1.951843,-1.030375,0.148174,0.147655,-0.716059,1.540833,1.032089,-0.653584,0.843232,-1.168438,0.430485,-0.118733,-1.751592,1.201833,-1.768263,0.351702,-0.133687,0.987113,0.93017,0.246665,-3.043525,-1.116078,345.61,CARD001,0
6035,91352.05,-0.848188,-2.064266,-0.129118,-0.415217,0.478975,-2.274467,-0.544961,-0.520481,0.04338,0.395655,-0.468721,-0.145616,-2.817965,1.192842,0.253765,-0.331598,-1.034738,0.276864,-0.083986,0.781363,-0.636556,-1.214475,1.582102,1.10464,-0.348161,0.21736,-0.599188,-0.271483,22.74,CARD047,0
6036,91467.32,0.178022,2.063729,0.512371,0.595614,-0.447773,0.229488,-1.23385,-0.675195,0.255834,-0.510674,-0.583973,2.450755,1.684231,1.215983,-1.335366,0.138692,-1.247615,-0.164405,0.421146,-0.009421,0.389983,0.572188,-0.954397,-0.779817,-0.085146,0.215848,-1.291233,-2.205546,9.47,CARD018,0
6037,91570.38,-0.944421,-0.131056,-2.060616,-0.407494,-1.32494,-0.358033,-0.36449,0.473764,0.629059,0.385091,0.396454,0.256783,1.599429,-0.23488,-0.512463,-0.990797,0.07886,0.776217,1.769177,-0.281064,0.83841,-0.24235,0.835972,-1.222921,0.436576,0.626462,-1.866859,-0.245887,33.89,CARD012,0
6038,91699.63,0.793183,-1.066145,1.052225,0.33887,0.352329,-0.367882,-1.377832,-1.155426,0.103162,-0.102584,-1.176381,-1.111583,-0.844212,-0.058876,0.429692,0.882227,-0.360943,1.398914,0.701699,1.441034,-0.852204,0.565785,1.060826,-1.723773,0.899759,0.403491,0.895696,0.168841,7.36,CARD021,0
6039,91770.66,1.877714,-0.380874,-0.71661,-0.10422,1.14005,0.64531,-1.064659,2.439684,-0.391402,0.088265,-0.58095,-1.115543,1.035031,-0.759273,0.407414,0.869618,0.353031,1.621824,-0.436931,-0.14195,-0.301551,0.117821,-1.59995,-1.132037,-0.006017,-0.287478,-1.286368,-0.299155,28.8,CARD013,0
6040,92261.43,0.128612,-1.116699,-0.016885,0.925488,-0.533626,-0.504772,0.775311,0.993057,-0.503153,0.722022,-0.050609,0.686999,-0.229855,-0.584113,-0.498402,-2.075597,-0.754154,0.540635,0.977451,0.315248,0.555204,-1.28879,-1.868516,0.318827,1.855316,0.521518,-1.28624,-1.302695,16.02,CARD004,0
6041,92266.57,-0.81393,-0.121252,0.09908,-1.267885,0.338276,-1.139561,0.492371,-1.28753,-1.18449,1.168141,-0.898706,-1.056274,0.670938,-1.178979,0.120358,0.898326,-0.583349,-0.290262,0.056212,1.091258,-0.570244,-0.960742,-0.133766,0.125624,0.981142,-0.743868,-0.069696,-1.156597,510.96,CARD002,0
6042,92375.1,-0.868834,0.482289,-1.161596,1.278284,0.246709,-0.91916,1.848337,-1.424417,1.030718,-0.351199,-0.513659,-1.539336,-1.93521,0.220713,-0.997047,1.030118,-0.052309,0.331356,1.898649,-1.684603,0.112652,-0.443244,0.664819,-0.179912,-0.545369,-0.820098,-0.235187,-1.453498,33.18,CARD056,0
6043,92551.12,1.080086,0.820148,-0.938733,0.568457,-0.216613,0.853496,-2.440282,-1.495803,0.809601,-1.75886,2.495018,-1.501428,-0.675392,-0.464238,-0.344343,0.398602,-0.625755,-1.09228,1.819951,-1.853907,0.578707,1.669482,0.587333,1.576831,0.114633,-0.6418,0.512466,2.399837,2.1,CARD013,1
6044,92583.12,-1.769866,-1.381822,0.650773,1.883615,0.695637,-0.082031,0.457719,-0.566698,-0.690938,-3.568146,-0.733948,-5.286014,0.42963,2.037931,1.680905,-0.450675,-4.414567,1.170612,-0.791966,0.853756,-0.736578,0.915765,-0.131206,0.625919,-1.443031,0.183682,0.756435,-0.818326,20.52,CARD013,1
6045,92693.12,1.373946,1.4798,-0.500196,-0.841747,-0.631087,-0.39359,0.648752,0.449663,0.1527,-0.702536,-0.459865,-0.247096,0.160342,-2.973205,0.188584,0.42344,-0.754667,1.32589,0.692722,0.623304,-1.594133,0.715797,0.095594,0.137625,-2.279606,-1.559743,-0.350962,-1.356541,39.35,CARD021,0
6046,92901.09,0.271934,-0.247903,-0.709423,-0.787207,-1.130087,-0.544361,0.00605,-0.177363,-1.414488,-0.265828,-0.893183,0.159882,1.864652,0.625023,-0.31312,-1.624883,-1.414724,-1.686723,0.725968,-0.765069,0.0626,-0.622014,0.091197,1.401677,-0.684946,-0.340955,-0.806344,0.874575,91.55,CARD045,0
6047,92918.18,-1.181268,-1.776884,-0.374281,0.970735,0.757183,-1.872026,-0.199049,-0.634547,0.281566,-1.10404,0.907182,-0.211809,0.570341,0.870056,-1.947356,-0.223047,1.50699,0.014487,1.037369,0.415914,-0.503142,0.27664,1.046686,1.284161,1.44289,-1.111557,0.823798,-1.380681,23.23,CARD020,0
6048,93102.52,-1.336627,0.884869,0.545443,-1.805031,0.395986,-1.943016,0.563155,-1.607511,-0.072582,-0.272095,-1.629587,-1.858935,0.499499,-0.484894,1.087518,-0.048766,2.758172,0.175816,1.768774,0.352241,0.087075,0.544983,-0.754168,-0.642768,1.663452,-0.185326,-1.146179,0.520882,53.87,CARD056,0
6049,93202.59,0.381328,-0.940126,-0.194925,-0.809116,-0.428326,0.476114,-0.907116,0.153053,1.11921,0.842149,-0.160501,0.772777,-1.044648,-0.396767,-1.268632,-1.380538,-0.26509,-2.073974,-1.411328,-0.490792,2.040184,-2.119463,0.284308,-0.825971,-0.056414,0.399046,0.658543,0.744024,59.03,CARD067,0
6050,93206.1,-0.647514,2.373461,0.497355,-0.993642,0.798075,-1.487162,0.836237,1.403772,-2.200862,0.608156,-0.851524,-0.286143,0.835783,-1.111643,2.138792,-0.680026,1.426837,1.306512,0.45816,0.078753,0.403443,0.499625,0.696251,-2.115266,0.256123,0.257533,2.150713,-0.090446,23.29,CARD006,0
6051,93229.27,0.102083,0.397866,-1.045552,-0.178848,-0.774035,0.935555,1.760624,0.2253,0.446128,-0.236077,0.522185,-0.174091,-1.230563,1.275099,2.277553,0.662521,0.033801,0.513252,1.716324,-0.425013,0.777827,0.217977,-2.128646,-0.313452,0.61174,0.399773,-0.071641,-1.202921,17.57,CARD068,0
6052,93442.14,-1.207666,1.148343,0.974344,0.005509,0.749113,-0.132481,1.265382,-1.112324,0.171108,-0.480347,-0.359702,1.716372,1.24344,-0.009938,-0.465842,0.887202,-0.908053,-0.731706,-0.868183,0.277506,0.085873,-1.203723,-0.603004,0.128002,0.146681,0.827662,-0.013022,0.210654,47.89,CARD058,0
6053,93450.51,1.336117,-0.266515,0.974857,0.4882,-0.638458,-0.132973,1.677025,-0.44596,0.572016,0.887335,2.484994,-5.060923,-0.492897,-3.124728,-1.147552,-0.432992,-1.379844,-1.359371,1.666736,-0.54636,0.030451,0.437872,0.818085,-0.915076,-0.925825,-1.116243,1.036446,-1.528172,1169.19,CARD052,1
6054,93506.05,-0.825462,-1.065109,0.803922,-0.155943,-0.322731,1.047063,-2.136031,1.074884,-0.000694,-1.316072,-1.327533,-0.653465,0.31714,-1.528281,0.77953,-0.100154,0.195761,-0.562274,-0.308855,0.60412,0.604295,-0.961691,-0.896022,-0.512008,1.661358,-0.509898,1.271849,-0.041779,33.73,CARD060,0
6055,93871.91,1.38918,-0.458646,-0.36066,0.286014,-0.009426,1.012362,-0.906254,0.02384,-1.342307,0.476912,0.364901,1.01842,1.171202,1.03073,-0.522045,0.164398,0.889592,0.094766,0.263086,1.832549,-0.945965,-0.802529,2.046129,1.211832,0.207492,-0.251023,-0.804307,0.067562,20.19,CARD038,0
6056,93923.74,-0.414381,-0.743287,1.569371,1.984617,1.613077,-0.592312,-0.076574,0.165637,0.106408,-0.593201,-0.472053,-0.211352,-0.791667,0.321848,1.075886,-1.030486,-0.532657,-1.181121,0.961587,1.928986,-1.260733,0.090631,-0.851592,0.81779,-1.213737,0.233217,1.446561,1.111946,30.3,CARD056,0
6057,93951.86,0.770354,0.878255,0.40376,0.062933,0.142155,2.404853,0.013678,-0.236808,-0.36426,-0.033345,0.244209,-1.131131,-1.980568,0.29525,-1.606053,0.258719,0.14062,1.152907,1.670197,0.367672,-0.553944,-1.174789,-0.791767,0.039977,-2.069357,0.075245,-0.012057,0.644444,39.89,CARD055,0
6058,94164.73,1.064966,-0.194089,0.854555,-0.705634,-0.044937,0.084551,-1.249873,-1.218703,-1.053462,-2.1729,-0.530334,1.130504,-0.630364,-0.313313,-0.072217,-1.33142,-1.246395,-0.413408,0.981004,0.499724,0.874528,0.877116,2.451139,-1.914081,-1.650927,0.937233,0.31062,-0.694226,2.25,CARD063,0
6059,94210.44,0.570998,-0.174684,-1.133148,-1.68948,2.309782,-1.323958,-0.282372,1.374682,0.279394,0.153713,-1.982388,-0.620113,-1.315919,-1.767814,0.338594,0.795795,-0.767989,-0.650545,0.405234,0.844624,-1.046899,1.128675,0.901025,-0.010566,-1.100796,0.539571,0.660238,1.704927,20.89,CARD051,0
6060,94276.67,-0.448253,1.330053,0.068414,1.087473,0.832896,-0.250635,-0.246853,0.882345,2.177107,0.258161,-1.344427,0.310586,-1.280087,0.023711,0.398121,-0.403239,-0.54284,-0.53473,0.458002,0.607476,-0.044002,-0.345354,-1.609118,-2.07299,-0.286036,0.772894,-1.803269,0.208706,16.16,CARD059,0
6061,94430.62,0.787886,0.442229,-1.705884,1.39569,0.681523,-1.276152,0.140051,0.214716,-0.87915,-0.427089,1.057054,-0.456747,0.067766,-0.217561,-0.552552,-0.188561,0.559677,0.185289,-0.772387,0.935084,-0.256977,-1.298524,0.474884,1.262404,0.049408,1.163116,0.949496,-0.056796,21.56,CARD065,0
6062,94480.16,1.273884,-1.480785,-0.547888,0.279687,-0.305783,-0.243952,-0.365414,-0.605669,0.383612,1.633454,0.227272,-1.486725,1.217596,1.554356,-0.762978,0.561754,-0.044598,1.608461,-0.157792,-1.727161,-0.276656,-1.080988,0.275704,-0.795592,0.004098,-1.45473,0.985872,-0.540605,3.83,CARD002,0
6063,94554.93,1.671049,1.101912,0.722657,0.083461,-1.126186,0.65808,0.025155,0.625133,-0.054345,-0.731686,-1.045918,0.650115,1.239474,-0.330912,0.407293,1.331145,-0.873503,-0.381962,-1.156038,1.128513,0.21768,-0.501554,-1.687819,-0.220893,0.949385,-0.3354,-0.462957,0.595549,47.42,CARD051,0
6064,94838.07,0.926139,-1.152413,-0.122561,-0.060015,-0.867987,1.812785,0.137182,-0.775474,0.889139,-1.069979,-0.137331,-0.394343,1.182429,-0.063883,-0.998555,0.122718,-0.604409,1.031806,0.048148,0.864556,-0.462026,-1.934868,-1.671828,-0.60803,-0.296951,-1.230762,0.337917,0.844703,24.31,CARD046,0
6065,95021.8,0.089839,-0.73551,0.369045,-0.855576,-0.515902,0.599582,0.314026,0.148387,-0.040259,0.995136,1.364685,-0.371516,-0.723901,-1.036874,1.722143,-0.892838,-1.317755,0.26364,1.042906,-1.23038,-0.125775,-1.429103,-0.693839,1.615902,0.164632,-0.261067,0.068582,0.278735,13.67,CARD034,0
6066,95377.94,-0.662773,1.987428,0.797868,-1.66613,-0.483024,1.070942,-0.064511,0.192559,0.067166,-0.025045,-1.12912,1.844307,0.314905,0.913634,-0.198533,-2.245406,-0.695378,-0.116951,0.478731,-1.795949,-2.06557,-0.708734,0.121553,-0.669037,1.32304,-1.840421,-0.748786,1.598362,176.43,CARD039,0
6067,95462.88,-0.322644,-1.091171,0.260811,-0.153835,0.049481,0.830819,0.430393,-0.261059,-0.638319,1.012229,1.630115,-0.857402,1.046465,1.697185,-0.764806,-1.04813,-0.377035,1.135764,-1.275631,0.455738,-0.535379,1.077478,-1.119974,1.830621,0.42541,0.328838,0.203489,2.112385,50.91,CARD010,0
6068,95513.83,0.958302,-0.520876,1.793567,-0.881248,2.907558,-0.038415,-0.291375,1.39175,1.565134,-1.36801,-0.694186,1.251548,-2.502132,0.75985,0.980454,0.784145,-1.174813,0.369824,0.281068,0.002038,-1.807578,0.258739,-0.610012,1.050793,0.672598,-0.195261,-2.047601,-2.549623,41.07,CARD056,0
6069,95667.3,0.392783,0.057067,0.000166,0.822145,-1.401681,-1.527233,0.11118,-0.218169,0.888051,-3.990179,1.908562,-4.797307,-1.08609,-5.469049,-0.067137,-0.8968,-2.353981,-0.375701,0.538015,0.905539,1.282657,0.601535,-0.651779,-0.041577,0.015346,1.148539,0.584739,0.793515,607.47,CARD044,1
6070,95710.79,0.105114,-1.22617,-1.608279,2.287973,0.053492,0.428989,-0.085168,-0.799051,0.590971,-2.848101,4.086565,1.610074,1.925306,1.60267,0.813115,-1.118109,-4.247547,-0.096767,-0.639493,-0.437438,0.680272,2.403235,-0.354558,-1.347903,-0.18466,0.792643,0.592522,-0.074959,1.53,CARD044,1
6071,95760.04,1.237341,0.836283,-0.964613,2.294688,-1.226614,-0.315011,-0.193031,2.333402,-0.60784,-0.489595,0.573755,-3.159832,0.083487,1.345587,-2.297074,-0.359577,-1.687206,0.779921,1.380517,0.024769,2.242117,0.266185,-0.393689,0.200737,0.838799,0.823775,-0.19934,0.836178,1319.75,CARD044,1
6072,95908.85,-0.934536,0.36212,0.55476,-1.152345,0.84341,-0.454158,0.537667,0.555818,1.904978,1.543926,0.081662,1.106508,1.592459,-0.957955,-0.847763,-0.335211,-0.199121,0.319634,-0.698857,0.924352,-1.495313,0.237722,2.017254,0.152064,-0.042974,-0.066335,-1.947492,0.754752,24.18,CARD053,0
6073,96031.43,-0.925564,-1.924938,-1.247983,-1.026039,-1.583814,0.542804,0.822103,1.550902,-0.050633,-3.159433,-0.64816,-3.555315,-0.687764,-2.100674,-1.42775,-0.582651,-1.877108,0.081732,-0.178132,-0.028769,0.230555,1.47641,-0.341089,0.120228,1.188683,-0.015001,-1.979741,-1.280929,300.0,CARD030,1
6074,96093.94,-0.132213,-0.803516,-1.708029,3.454666,-1.016676,0.95969,0.168447,-1.003555,0.059097,-1.499858,3.3586,-0.205563,0.260283,-0.170671,-0.231471,-0.192357,-3.261242,1.73208,0.283624,-1.252155,-0.737423,-0.036764,-0.097002,1.457301,-1.453835,0.547765,0.19359,0.861627,1.44,CARD030,1
6075,96134.15,-0.982569,-0.598391,-1.319985,4.158838,0.109617,-0.972575,-0.588798,1.246259,0.374907,0.439818,-0.872048,-1.604983,-0.39807,-3.863326,-0.074663,-0.317193,-3.400146,0.130101,0.779386,-0.228708,0.358247,-0.706953,-0.096211,-0.748539,0.283718,1.289296,0.261247,-0.023049,55.52,CARD030,1
6076,96175.47,0.512491,-0.367398,0.431436,0.367462,-0.013906,1.031491,-0.331726,-0.258666,0.619072,-2.609506,0.622293,0.323172,1.618311,-3.305258,-0.598299,0.167577,0.302088,-0.347636,0.935083,1.721966,-0.565151,-0.778432,0.325756,-1.429217,1.321844,0.502893,0.331397,0.593948,300.0,CARD043,1
6077,96223.76,-0.307029,0.274266,0.348563,2.723606,-0.744815,-0.447156,0.399391,-0.376857,-0.243368,-0.472221,3.218802,-3.01678,1.528617,-3.994003,-1.976291,-0.431896,-0.418147,-0.337633,-1.210681,-0.099396,0.74448,0.898308,0.240696,0.096645,-0.005016,0.02652,-0.656895,-1.212846,300.0,CARD043,1
6078,96885.07,3.632931,0.001644,1.092079,-0.512878,-0.211271,-1.198387,-1.019613,-2.135821,1.239678,-1.115226,0.444976,0.40334,-0.603177,0.112922,-0.033793,-0.446089,0.114153,0.115024,-0.98694,-1.271205,-0.811213,0.186612,1.485484,1.575256,0.384721,1.036636,0.187612,1.199125,12.47,CARD043,0
6079,96932.0,1.052265,-1.132404,-0.627352,-1.612169,-0.14726,-1.987072,-0.721363,0.871651,1.498113,1.719988,-0.97192,0.534013,-0.240334,-0.210958,0.820696,-0.786054,-2.434318,1.274875,1.393042,-1.405336,0.069665,0.598857,1.274069,0.225305,-0.194622,0.444759,0.720304,0.244088,21.24,CARD047,0
6080,97259.57,0.489438,0.054105,-0.283296,0.322009,-1.361827,-0.815418,1.735419,-0.622929,0.451033,-0.034639,0.870545,0.344361,0.41885,1.173125,0.338696,-1.667702,-0.636323,1.431714,1.070203,-0.21085,-1.556303,-0.688328,2.080091,1.205272,1.228349,-1.577672,-1.324372,-0.565917,14.65,CARD062,0
6081,97264.98,-0.682774,-0.310267,-0.09279,-0.068887,-0.557646,0.246952,-0.248918,0.972326,-0.688507,1.187964,-0.341152,0.162097,1.447837,0.970538,0.190779,-1.32973,0.821955,1.507783,-0.439206,-0.917762,-0.530574,-1.224849,0.820187,0.030424,-0.520641,-0.539648,-0.567064,-0.605389,14.23,CARD052,0
6082,97304.26,-0.953421,0.231129,-0.950466,0.940467,1.133574,0.838122,-0.625052,-0.952019,0.819157,-1.843894,0.455422,0.02466,-0.758793,-0.384983,2.583045,-1.249205,1.061493,-0.551733,0.070098,-1.521871,0.438672,0.002211,1.220841,-0.629122,0.589331,0.741742,-0.103265,-0.496796,10.07,CARD061,0
6083,97509.98,0.116876,0.451517,-0.82915,-1.646231,-1.43673,0.665429,-0.758377,-0.141347,0.212559,0.619141,-0.334903,0.498716,-0.89006,-0.361714,-1.024416,1.131767,-0.027083,-0.739307,-0.352372,-0.221728,0.70052,-1.595636,-1.037206,-0.378107,2.532306,0.955679,-0.111452,0.712,11.82,CARD066,0
6084,97627.75,0.501261,-0.62921,-0.576693,1.08814,-1.554636,0.521002,1.991607,-2.186925,2.474977,-1.892907,-2.215312,-2.082444,-1.128311,-0.553304,-1.881882,-0.158932,0.865637,-0.744688,0.162348,0.66593,1.796685,-0.049297,0.768832,0.560507,0.093029,-0.306872,0.407053,0.742528,19.65,CARD014,0
6085,97827.19,0.983618,-0.88567,-0.721321,-0.960953,-0.730023,-0.935942,0.436258,-0.534463,-1.658821,-0.550143,-0.78675,-1.805655,0.069869,0.054845,-0.118891,1.394833,-1.641934,0.554708,0.177359,-1.088339,1.215412,-1.288704,0.086109,0.51011,-0.437212,-0.777281,0.828285,1.087034,24.67,CARD013,0
6086,97991.24,-0.275181,0.347932,-1.746757,1.191323,0.141036,-1.819625,1.262444,-0.599002,0.552477,0.321884,-0.135227,1.113087,-1.097114,0.233002,2.199265,0.629716,0.450955,-1.404642,-0.117376,-0.035018,-0.092692,-0.219262,-0.096438,-0.364433,-1.229323,-0.721955,-0.086832,-0.553966,72.08,CARD066,0
6087,98081.81,-0.640114,-0.057002,0.965326,-0.300719,-0.250086,-0.662816,0.665553,-0.447587,-0.60345,-0.742156,0.556581,-0.532975,-1.675897,0.622657,-0.701336,0.357003,0.373785,1.203607,1.04453,-0.57503,-0.166385,-1.290406,1.677333,0.441627,1.394419,-0.318996,-2.049144,1.531713,2.65,CARD002,0
6088,98312.28,1.932946,-0.103405,-0.726009,-0.845439,1.966019,-0.040314,0.612173,1.220007,1.077178,-0.921953,0.95603,0.843837,0.48924,1.009615,-0.561273,-0.074332,-0.524706,0.758311,-0.653087,0.393333,-1.094023,-0.121998,-0.361823,-0.114223,0.132903,-0.183869,-0.219462,-2.070261,38.82,CARD025,0
6089,98826.23,-0.999614,0.284183,-1.35124,1.083265,-0.391835,-1.165435,0.62047,0.643128,0.082803,-1.501203,-1.296338,0.508599,2.187646,0.231356,0.268328,0.555027,-0.866918,1.068635,-0.631149,0.02255,-0.812116,-1.200894,-0.768536,-0.926326,-0.410469,1.492784,0.272505,-0.56572,28.93,CARD019,0
6090,99482.8,1.47264,1.862679,0.37774,1.238839,1.2327,0.614386,-1.185293,1.678462,0.340443,0.1464,-1.570224,0.844165,0.431051,0.287718,-0.415556,-0.548343,0.059097,-0.247951,-0.480336,-1.839966,-1.455935,-0.263298,-0.151597,-1.912711,0.772578,0.937581,0.05843,-0.679815,110.49,CARD020,0
6091,99544.13,-1.101076,0.034793,0.681041,0.572434,-1.95737,2.546338,-1.282131,-0.324078,-1.236465,1.122234,-0.877461,-0.927135,0.413009,-1.183244,-0.408805,1.052649,-0.634885,-1.271768,1.379786,-0.062953,1.146711,-0.472006,1.272656,0.579768,1.361035,-1.082677,1.466483,1.193519,33.26,CARD060,0
6092,99570.51,1.328372,-0.093052,0.313197,0.641108,-2.007789,-0.205905,-0.578386,-1.542432,-0.754698,0.162097,0.407423,-0.424102,-1.036605,1.09412,-0.59196,0.897924,-0.269409,-0.177369,-1.463882,0.710015,0.048669,-2.248915,0.067894,-0.363829,-1.541854,-0.793279,-0.860645,-1.569062,11.25,CARD003,0
6093,100117.34,2.185131,1.927206,0.448558,-0.230883,0.197036,0.889013,1.418043,-1.441413,-0.713994,0.284171,-1.81458,-1.03265,0.250524,-1.793419,0.121164,-0.898742,-0.788711,-0.930421,0.341561,-0.108603,-1.24804,0.464961,-1.070971,1.805282,-0.89799,-1.51897,0.479769,-1.198267,18.16,CARD051,0
6094,100510.76,-0.151751,-0.752355,-0.674541,2.518871,1.109897,-1.601465,-1.003386,1.928376,0.238016,-4.352275,-1.347308,-3.969805,0.703213,0.102364,0.302053,0.623194,1.122009,0.055742,0.652844,2.379606,-0.020079,-1.696436,0.570485,-0.299494,0.773352,-0.590241,-1.460298,-2.027537,420.53,CARD052,1
6095,100568.62,0.345109,0.083715,-0.208885,4.345646,1.143178,0.085741,-0.344256,-1.113307,0.682599,-2.070415,1.87681,1.84247,0.861783,0.647193,0.614366,1.677812,-3.425683,-0.873641,1.502375,1.149898,1.220406,-1.431854,-0.717208,1.108412,0.582003,-0.690247,0.502933,1.735802,300.0,CARD052,1
6096,100610.54,2.033155,-2.215961,0.094017,1.537837,0.4145,-2.268788,-0.111061,-0.569295,0.305046,-1.121933,-0.647384,0.919768,-0.228565,0.208153,-1.071273,0.44938,0.213003,0.578494,-1.966817,1.139894,1.67205,0.561529,-0.463508,0.890613,1.34716,-0.131993,-0.866982,-1.345795,9.1,CARD044,0
6097,100634.6,-0.466923,-1.048373,-1.827312,3.166786,1.250873,0.434716,-1.897222,0.525163,-2.934686,0.924634,-0.395125,-3.278636,0.454373,-2.212049,-1.225912,1.44126,-3.352561,-0.046633,1.067201,-0.881002,0.738377,-1.785771,0.844494,0.493739,0.117061,1.791317,-1.278586,-0.325241,4.87,CARD052,1
6098,100932.05,-0.598888,-0.872666,0.330383,0.072454,0.349314,0.282566,0.688444,-1.258262,-0.43543,0.057961,1.913034,-1.511399,-0.071469,-1.692245,1.250271,-0.385266,0.094004,0.192031,0.124068,0.748303,1.037002,1.101305,-1.336402,-1.238985,0.115441,0.177792,0.685806,-0.992279,11.95,CARD015,0
6099,101018.96,-0.339063,-0.188634,-0.193721,0.642525,0.977133,0.650012,0.691352,-1.172737,0.011479,-0.217241,-1.100963,0.28627,0.014163,0.159998,-0.944449,-0.258562,-0.890458,-0.294931,-0.78668,0.449188,-0.882334,-1.225843,1.331636,-0.174364,0.335983,-1.464755,-0.383543,0.601678,43.29,CARD049,0
6100,101315.88,0.67535,2.494206,0.363587,3.542906,-0.45177,1.893515,-0.373428,-1.274664,-0.638719,1.463924,1.749301,0.265932,1.027069,-2.033412,1.004622,-0.720395,-3.332972,-1.012295,-1.030474,-0.955133,-0.646539,0.675435,1.024013,-0.817971,3.110935,-0.135193,0.729518,1.197889,300.0,CARD030,1
6101,101385.07,-0.540924,0.991937,-0.393145,2.021195,-0.896771,0.861069,1.220153,-1.048916,1.799624,0.09319,0.827066,-0.141245,-0.191601,-0.954688,-1.029958,-0.652267,-3.341899,0.13385,1.1463,0.508241,0.897992,0.071547,0.633252,-1.152585,-0.824571,0.612819,-1.780567,-0.099128,10.6,CARD030,1
6102,101477.49,0.161312,-0.269934,0.20033,1.050377,0.343759,-1.941713,1.270607,-0.233714,0.819935,-0.318255,0.26799,-0.159782,-0.62754,0.391138,-2.101754,-0.263308,-0.234438,-0.026558,0.101464,-1.88078,-1.349664,-1.25959,1.800821,-1.161475,-1.591185,-0.986573,-0.14088,-0.221492,4.74,CARD050,0
6103,101495.75,0.449003,0.633461,-1.058045,0.483955,-1.072655,0.316254,-1.549073,0.051999,-0.397581,-0.123944,-1.477273,-1.111018,0.640295,1.711253,-0.204721,1.415182,0.993281,-1.81542,0.582947,-0.10896,0.087496,2.186812,1.114414,0.003034,0.205907,-1.639107,0.919592,0.747025,136.43,CARD037,0
6104,101698.47,1.063628,1.402657,-0.656418,0.359035,0.360461,-0.021956,-2.201722,0.081275,-0.150164,-0.117414,-0.149582,1.139441,1.606962,-0.679958,1.04693,-0.492908,-0.078662,-0.074212,-0.590798,0.480891,1.113719,0.819071,-0.545661,0.048125,-0.116331,1.022907,0.59812,0.228499,37.68,CARD063,0
6105,101701.65,-0.478601,0.956905,1.147735,-0.891842,-0.774427,-0.094966,0.278686,-0.566848,-0.852526,-1.765478,-0.25129,0.740217,0.379733,-0.356143,1.652508,-0.613563,0.681697,0.387124,-0.268227,1.417022,0.364375,0.188262,0.058285,1.039933,0.885377,0.724946,0.292733,1.742289,56.1,CARD032,0
6106,102186.77,-0.625868,-0.493199,-0.482791,0.914928,-0.558532,0.645893,-0.427681,1.872954,-0.622295,1.106746,0.569464,-0.323243,0.106792,1.216247,1.321783,0.595171,1.201385,-0.090792,0.049058,1.782325,-1.715218,0.856113,0.479876,-0.342934,-0.380328,0.066799,0.992783,-0.673912,142.19,CARD026,0
6107,102285.29,-0.006203,0.111853,-0.301598,0.225568,0.194653,0.986193,-0.194356,1.180659,1.132445,0.950287,0.925972,1.432796,-0.790669,-0.60593,0.606695,-0.462023,0.775475,0.034449,0.517197,-0.919146,-0.366326,-0.567134,-0.461908,0.532442,0.42241,-1.016436,-0.257263,-1.342968,37.06,CARD036,0
